Timestamp,RunIndex,PlayerId,Frame,StepIndex,NodeName,CellX,CellY,PosX,PosZ,PassCount,UnknownCount,WallCount,LinkCount
20251217_221049.797,1,0,4590,20,Node_96,22,6,22.000,6.000,4,1,1,3
20251217_221049.805,1,0,4591,35,Node_132,25,18,25.000,18.000,2,2,0,2
20251217_221049.817,1,0,4593,20,Node_149,13,5,13.000,5.000,1,0,0,1
20251217_221050.109,1,0,4649,6,Node_108,23,9,23.000,9.000,4,0,1,3
20251217_221050.109,1,0,4649,6,Node_108,23,9,23.000,9.000,5,0,1,3
20251217_221050.116,1,0,4650,6,Node_108,23,9,23.000,9.000,6,0,1,3
20251217_221050.117,1,0,4650,6,Node_150,25,9,25.000,9.000,1,0,0,1
20251217_221050.124,1,0,4651,21,Node_98,22,5,22.000,5.000,4,1,1,2
20251217_221050.132,1,0,4652,36,Node_107,24,18,24.000,18.000,2,1,1,3
20251217_221050.446,1,0,4713,7,Node_152,25,8,25.000,8.000,1,0,0,1
20251217_221050.452,1,0,4714,22,Node_153,23,5,23.000,5.000,1,0,0,1
20251217_221050.453,1,0,4714,7,Node_148,24,9,24.000,9.000,2,0,2,2
20251217_221050.454,1,0,4714,7,Node_148,24,9,24.000,9.000,3,0,2,2
20251217_221050.460,1,0,4715,37,Node_105,24,17,24.000,17.000,3,1,0,3
20251217_221050.461,1,0,4715,7,Node_148,24,9,24.000,9.000,4,0,2,2
20251217_221050.782,1,0,4780,23,Node_154,23,4,23.000,4.000,1,0,0,1
20251217_221050.783,1,0,4780,8,Node_155,25,7,25.000,7.000,1,0,0,1
20251217_221050.789,1,0,4781,38,Node_129,25,17,25.000,17.000,2,2,0,3
20251217_221050.790,1,0,4781,8,Node_150,25,9,25.000,9.000,2,1,1,2
20251217_221050.790,1,0,4781,8,Node_150,25,9,25.000,9.000,3,1,1,2
20251217_221050.797,1,0,4782,8,Node_150,25,9,25.000,9.000,4,1,1,2
20251217_221051.119,1,0,4848,24,Node_156,23,3,23.000,3.000,1,0,0,1
20251217_221051.126,1,0,4849,39,Node_157,26,17,26.000,17.000,1,0,0,1
20251217_221051.128,1,0,4849,9,Node_158,25,6,25.000,6.000,1,0,0,1
20251217_221051.136,1,0,4850,9,Node_159,26,9,26.000,9.000,1,0,0,1
20251217_221051.137,1,0,4850,9,Node_159,26,9,26.000,9.000,2,2,1,1
20251217_221051.137,1,0,4850,9,Node_159,26,9,26.000,9.000,3,2,1,1
20251217_221051.457,1,0,4916,40,Node_160,26,18,26.000,18.000,1,0,0,1
20251217_221051.463,1,0,4917,25,Node_161,23,2,23.000,2.000,1,0,0,1
20251217_221051.466,1,0,4917,10,Node_162,26,8,26.000,8.000,1,0,0,1
20251217_221051.466,1,0,4917,10,Node_162,26,8,26.000,8.000,2,2,1,1
20251217_221051.467,1,0,4917,10,Node_162,26,8,26.000,8.000,3,2,1,1
20251217_221051.476,1,0,4918,10,Node_163,25,5,25.000,5.000,1,0,0,1
20251217_221051.782,1,0,4973,41,Node_132,25,18,25.000,18.000,3,1,0,4
20251217_221051.803,1,0,4976,11,Node_164,24,5,24.000,5.000,1,0,0,1
20251217_221051.811,1,0,4977,26,Node_165,23,1,23.000,1.000,1,0,0,1
20251217_221051.812,1,0,4977,11,Node_166,26,7,26.000,7.000,1,0,0,1
20251217_221051.813,1,0,4977,11,Node_166,26,7,26.000,7.000,2,2,1,1
20251217_221051.815,1,0,4977,11,Node_166,26,7,26.000,7.000,3,2,1,1
20251217_221052.109,1,0,5021,42,Node_129,25,17,25.000,17.000,3,0,0,4
20251217_221052.132,1,0,5024,12,Node_167,24,6,24.000,6.000,1,0,0,1
20251217_221052.157,1,0,5027,27,Node_168,23,0,23.000,0.000,1,0,0,1
20251217_221052.159,1,0,5027,12,Node_169,26,6,26.000,6.000,1,0,0,1
20251217_221052.160,1,0,5027,12,Node_169,26,6,26.000,6.000,2,3,0,1
20251217_221052.160,1,0,5027,12,Node_169,26,6,26.000,6.000,3,3,0,1
20251217_221052.453,1,0,5058,43,Node_126,25,16,25.000,16.000,2,1,1,2
20251217_221052.479,1,0,5060,13,Node_170,24,7,24.000,7.000,1,0,0,1
20251217_221052.505,1,0,5062,28,Node_171,23,-1,23.000,-1.000,1,0,0,1
20251217_221052.508,1,0,5062,13,Node_172,26,5,26.000,5.000,1,0,0,1
20251217_221052.509,1,0,5062,13,Node_172,26,5,26.000,5.000,2,2,1,1
20251217_221052.511,1,0,5062,13,Node_172,26,5,26.000,5.000,3,2,1,1
20251217_221052.787,1,0,5089,44,Node_103,24,16,24.000,16.000,2,2,0,3
20251217_221052.818,1,0,5092,14,Node_155,25,7,25.000,7.000,2,2,0,3
20251217_221052.840,1,0,5094,14,Node_163,25,5,25.000,5.000,2,1,1,3
20251217_221052.841,1,0,5094,14,Node_163,25,5,25.000,5.000,3,0,1,3
20251217_221052.843,1,0,5094,14,Node_163,25,5,25.000,5.000,4,0,1,3
20251217_221052.855,1,0,5095,29,Node_173,23,-2,23.000,-2.000,1,0,0,1
20251217_221053.112,1,0,5119,0,Node_2,19,11,19.000,11.000,7,0,0,4
20251217_221053.115,1,0,5119,0,Node_3,19,9,19.000,9.000,8,0,0,4
20251217_221053.116,1,0,5119,0,Node_4,18,10,18.000,10.000,7,0,0,4
20251217_221053.117,1,0,5119,0,Node_5,20,10,20.000,10.000,11,0,0,4
20251217_221053.140,1,0,5121,45,Node_117,23,16,23.000,16.000,2,2,0,3
20251217_221053.161,1,0,5123,15,Node_166,26,7,26.000,7.000,4,1,1,3
20251217_221053.175,1,0,5124,15,Node_158,25,6,25.000,6.000,2,2,0,2
20251217_221053.176,1,0,5124,15,Node_158,25,6,25.000,6.000,3,2,0,2
20251217_221053.177,1,0,5124,15,Node_158,25,6,25.000,6.000,4,2,0,2
20251217_221120.451,1,0,9154,52,Node_360,11,-1,11.000,-1.000,1,0,0,1
20251217_221120.452,1,0,9154,7,Node_37,15,6,15.000,6.000,3,0,0,4
20251217_221120.462,1,0,9155,7,Node_23,21,16,21.000,16.000,3,0,1,3
20251217_221120.487,1,0,9157,7,Node_68,15,14,15.000,14.000,7,0,0,4
20251217_221120.488,1,0,9157,7,Node_23,21,16,21.000,16.000,4,0,1,3
20251217_221120.546,1,0,9163,37,Node_274,14,23,14.000,23.000,2,3,0,1
20251217_221120.559,1,0,9164,22,Node_361,11,23,11.000,23.000,1,3,1,1
20251217_221120.579,1,0,9166,22,Node_362,27,21,27.000,21.000,1,0,0,1
20251217_221120.589,1,0,9167,22,Node_361,11,23,11.000,23.000,2,2,1,1
20251217_221120.786,1,0,9191,53,Node_363,11,0,11.000,0.000,1,0,0,1
20251217_221120.802,1,0,9192,8,Node_26,21,17,21.000,17.000,2,0,2,2
20251217_221120.804,1,0,9192,8,Node_185,14,6,14.000,6.000,3,0,1,3
20251217_221120.823,1,0,9193,8,Node_65,14,14,14.000,14.000,6,0,1,3
20251217_221120.842,1,0,9194,8,Node_26,21,17,21.000,17.000,3,0,2,2
20251217_221120.891,1,0,9197,38,Node_279,14,22,14.000,22.000,1,4,0,1
20251217_221120.901,1,0,9198,23,Node_364,11,24,11.000,24.000,1,0,0,1
20251217_221120.923,1,0,9201,23,Node_365,27,22,27.000,22.000,1,0,0,1
20251217_221120.930,1,0,9202,23,Node_364,11,24,11.000,24.000,2,3,0,1
20251217_221121.133,1,0,9231,54,Node_366,11,1,11.000,1.000,1,0,0,1
20251217_221121.141,1,0,9232,9,Node_147,13,6,13.000,6.000,3,0,0,4
20251217_221121.158,1,0,9234,9,Node_29,21,18,21.000,18.000,2,2,1,1
20251217_221121.173,1,0,9236,9,Node_67,13,14,13.000,14.000,6,0,0,4
20251217_221121.188,1,0,9238,9,Node_29,21,18,21.000,18.000,3,2,1,1
20251217_221121.231,1,0,9244,39,Node_367,14,21,14.000,21.000,1,0,0,1
20251217_221121.246,1,0,9246,24,Node_368,11,25,11.000,25.000,1,0,0,1
20251217_221121.262,1,0,9248,24,Node_369,27,23,27.000,23.000,1,0,0,1
20251217_221121.276,1,0,9250,24,Node_368,11,25,11.000,25.000,2,2,1,1
20251217_221121.469,1,0,9278,10,Node_149,13,5,13.000,5.000,2,1,2,1
20251217_221121.478,1,0,9279,55,Node_370,11,2,11.000,2.000,1,0,0,1
20251217_221121.499,1,0,9282,10,Node_32,21,19,21.000,19.000,3,2,0,3
20251217_221121.500,1,0,9282,10,Node_71,13,15,13.000,15.000,2,1,1,2
20251217_221121.524,1,0,9285,10,Node_32,21,19,21.000,19.000,4,1,0,3
20251217_221121.574,1,0,9292,40,Node_371,14,20,14.000,20.000,1,0,0,1
20251217_221121.576,1,0,9292,25,Node_372,10,25,10.000,25.000,1,0,0,1
20251217_221121.591,1,0,9294,25,Node_373,26,23,26.000,23.000,1,0,0,1
20251217_221121.601,1,0,9295,25,Node_372,10,25,10.000,25.000,2,2,1,1
20251217_221121.796,1,0,9322,11,Node_151,12,5,12.000,5.000,2,1,1,3
20251217_221121.815,1,0,9324,56,Node_374,11,3,11.000,3.000,1,0,0,1
20251217_221121.835,1,0,9326,11,Node_375,22,19,22.000,19.000,1,0,0,1
20251217_221121.837,1,0,9326,11,Node_338,12,15,12.000,15.000,4,1,1,3
20251217_221121.855,1,0,9328,11,Node_375,22,19,22.000,19.000,2,1,2,1
20251217_221121.904,1,0,9334,26,Node_376,10,24,10.000,24.000,1,0,0,1
20251217_221121.916,1,0,9335,41,Node_377,14,19,14.000,19.000,1,0,0,1
20251217_221121.929,1,0,9336,26,Node_378,26,22,26.000,22.000,1,0,0,1
20251217_221121.938,1,0,9337,26,Node_376,10,24,10.000,24.000,2,2,1,1
20251217_221122.128,1,0,9361,12,Node_192,12,6,12.000,6.000,3,1,0,3
20251217_221122.163,1,0,9366,57,Node_379,11,4,11.000,4.000,1,0,0,1
20251217_221122.171,1,0,9367,12,Node_380,22,20,22.000,20.000,1,0,0,1
20251217_221122.173,1,0,9367,12,Node_92,12,14,12.000,14.000,4,1,1,2
20251217_221122.187,1,0,9369,12,Node_380,22,20,22.000,20.000,2,2,1,1
20251217_221122.237,1,0,9375,27,Node_381,9,24,9.000,24.000,1,0,0,1
20251217_221122.262,1,0,9378,42,Node_382,14,18,14.000,18.000,1,0,0,1
20251217_221122.272,1,0,9379,27,Node_381,9,24,9.000,24.000,2,1,2,1
20251217_221122.496,1,0,9397,13,Node_200,11,6,11.000,6.000,2,1,1,3
20251217_221122.508,1,0,9398,58,Node_197,11,5,11.000,5.000,2,2,0,3
20251217_221122.510,1,0,9398,13,Node_384,22,21,22.000,21.000,1,0,0,1
20251217_221122.512,1,0,9398,13,Node_385,11,14,11.000,14.000,1,0,0,1
20251217_221122.532,1,0,9400,13,Node_384,22,21,22.000,21.000,2,2,1,1
20251217_221122.564,1,0,9404,28,Node_386,9,25,9.000,25.000,1,0,0,1
20251217_221122.592,1,0,9408,43,Node_387,13,18,13.000,18.000,1,0,0,1
20251217_221122.600,1,0,9409,28,Node_386,9,25,9.000,25.000,2,2,1,1
20251217_221122.832,1,0,9439,14,Node_197,11,5,11.000,5.000,3,1,0,3
20251217_221122.842,1,0,9440,59,Node_206,10,5,10.000,5.000,2,2,0,3
20251217_221122.851,1,0,9441,14,Node_294,10,14,10.000,14.000,2,3,0,2
20251217_221122.862,1,0,9442,14,Node_388,22,22,22.000,22.000,1,0,0,1
20251217_221122.873,1,0,9443,14,Node_388,22,22,22.000,22.000,2,3,0,1
20251217_221122.894,1,0,9445,29,Node_389,8,25,8.000,25.000,1,0,0,1
20251217_221122.921,1,0,9448,44,Node_80,13,17,13.000,17.000,1,3,1,1
20251217_221122.930,1,0,9449,29,Node_389,8,25,8.000,25.000,2,1,2,1
20251217_221123.127,1,0,9471,0,Node_2,19,11,19.000,11.000,13,0,0,4
20251217_221123.128,1,0,9471,0,Node_3,19,9,19.000,9.000,14,0,0,4
20251217_221123.129,1,0,9471,0,Node_4,18,10,18.000,10.000,13,0,0,4
20251217_221123.130,1,0,9471,0,Node_5,20,10,20.000,10.000,17,0,0,4
20251217_221123.163,1,0,9474,15,Node_206,10,5,10.000,5.000,3,1,0,3
20251217_221123.179,1,0,9476,15,Node_297,10,15,10.000,15.000,1,2,2,1
20251217_221123.188,1,0,9477,60,Node_390,9,5,9.000,5.000,1,0,0,1
20251217_221123.205,1,0,9479,15,Node_391,22,23,22.000,23.000,1,0,0,1
20251217_221123.215,1,0,9480,15,Node_391,22,23,22.000,23.000,2,1,2,1
20251217_221123.239,1,0,9482,30,Node_392,7,25,7.000,25.000,1,0,0,1
20251217_221123.262,1,0,9484,45,Node_75,13,16,13.000,16.000,2,2,1,2
20251217_221123.272,1,0,9485,30,Node_392,7,25,7.000,25.000,2,1,2,1
20251217_221123.461,1,0,9507,1,Node_6,19,12,19.000,12.000,9,0,1,3
20251217_221123.463,1,0,9507,1,Node_42,20,9,20.000,9.000,8,0,0,4
20251217_221123.463,1,0,9507,1,Node_8,18,11,18.000,11.000,6,0,0,4
20251217_221123.464,1,0,9507,1,Node_9,20,11,20.000,11.000,9,0,0,4
